,Id_restaurant,Type_of_food,Locality,Cost,Votes,Rating
15176,5040,North Indian, West Ahmedabad,18.0,145,4.5
15177,5040, Chinese, West Ahmedabad,18.0,145,4.5
15178,5040, Continental, West Ahmedabad,18.0,145,4.5
15179,5041,Multi-Cuisine, West Ahmedabad,12.0,243,4.4
15180,5041, Italian, West Ahmedabad,12.0,243,4.4
15181,5041, Continental, West Ahmedabad,12.0,243,4.4
15182,5041, Seafood, West Ahmedabad,12.0,243,4.4
15183,5041, Oriental , West Ahmedabad,12.0,243,4.4
15184,5041, Sizzlers, West Ahmedabad,12.0,243,4.4
15185,5042,Multi-Cuisine, Central Ahmedabad,9.6,16,3.2
15186,5042, North Indian, Central Ahmedabad,9.6,16,3.2
15187,5042, Chinese, Central Ahmedabad,9.6,16,3.2
15188,5042, Continental, Central Ahmedabad,9.6,16,3.2
15189,5042, Thai, Central Ahmedabad,9.6,16,3.2
15190,5042, Gujarati, Central Ahmedabad,9.6,16,3.2
15191,5042, Finger Food, Central Ahmedabad,9.6,16,3.2
15192,5043,South Indian, West Ahmedabad,6.0,20,4.3
15193,5044,Coffee, West Ahmedabad,9.6,124,4.3
15194,5044, Tea, West Ahmedabad,9.6,124,4.3
15195,5044, Italian, West Ahmedabad,9.6,124,4.3
15196,5044, Continental, West Ahmedabad,9.6,124,4.3
15197,5044, Fast Food, West Ahmedabad,9.6,124,4.3
15198,5045,Italian, Central Ahmedabad,27.6,24,4.4
15199,5045, Asian, Central Ahmedabad,27.6,24,4.4
15200,5045, Indian Cuisine, Central Ahmedabad,27.6,24,4.4
15201,5046,Multi-Cuisine, West Ahmedabad,8.4,59,4.0
15202,5046, North Indian, West Ahmedabad,8.4,59,4.0
15203,5046, Chinese, West Ahmedabad,8.4,59,4.0
15204,5046, Gujarati, West Ahmedabad,8.4,59,4.0
15205,5047,North Indian, West Ahmedabad,9.6,39,4.5
15206,5047, Gujarati, West Ahmedabad,9.6,39,4.5
15207,5047, Chinese, West Ahmedabad,9.6,39,4.5
15208,5048,Desserts, West Ahmedabad,6.0,2,5.0
15209,5048, Bakery and Confectionary, West Ahmedabad,6.0,2,5.0
15210,5048, Fast Food, West Ahmedabad,6.0,2,5.0
15211,5049,South Indian, West Ahmedabad,6.0,47,4.2
15212,5050,Desserts, West Ahmedabad,3.0,3,3.8
15213,5050, Ice Cream, West Ahmedabad,3.0,3,3.8
15214,5050, Fast Food, West Ahmedabad,3.0,3,3.8
15215,5051,North Indian, West Ahmedabad,9.6,22,3.9
15216,5052,North Indian, West Ahmedabad,12.0,5,4.5
15217,5053,Desserts, West Ahmedabad,2.4,1,5.0
15218,5053, Bakery and Confectionary, West Ahmedabad,2.4,1,5.0
15219,5053, Fast Food, West Ahmedabad,2.4,1,5.0
15220,5054,North Indian, West Ahmedabad,24.0,65,4.1
15221,5054, Multi-Cuisine, West Ahmedabad,24.0,65,4.1
15222,5054, Continental, West Ahmedabad,24.0,65,4.1
15223,5054, American, West Ahmedabad,24.0,65,4.1
15224,5055,North Indian, West Ahmedabad,16.8,71,4.4
15225,5055, Italian, West Ahmedabad,16.8,71,4.4
15226,5055, Continental, West Ahmedabad,16.8,71,4.4
15227,5055, Lebanese, West Ahmedabad,16.8,71,4.4
15228,5055, Shakes, West Ahmedabad,16.8,71,4.4
15229,5056,North Indian, West Ahmedabad,9.6,64,4.6
15230,5056, Continental, West Ahmedabad,9.6,64,4.6
15231,5056, Italian, West Ahmedabad,9.6,64,4.6
15232,5056, Mexican, West Ahmedabad,9.6,64,4.6
15233,5056, World Cuisine, West Ahmedabad,9.6,64,4.6
15234,5056, Desserts, West Ahmedabad,9.6,64,4.6
15235,5057,North Indian, West Ahmedabad,10.8,499,4.5
15236,5057, Chinese, West Ahmedabad,10.8,499,4.5
15237,5057, Continental, West Ahmedabad,10.8,499,4.5
15238,5057, Italian, West Ahmedabad,10.8,499,4.5
15239,5057, Thai, West Ahmedabad,10.8,499,4.5
15240,5057, Mexican, West Ahmedabad,10.8,499,4.5
15241,5057, Oriental , West Ahmedabad,10.8,499,4.5
15242,5058,South Indian, West Ahmedabad,6.0,38,3.3
15243,5059,Multi-Cuisine, West Ahmedabad,10.8,224,4.3
15244,5059, North Indian, West Ahmedabad,10.8,224,4.3
15245,5059, Italian, West Ahmedabad,10.8,224,4.3
15246,5059, Desserts, West Ahmedabad,10.8,224,4.3
15247,5059, Fast Food, West Ahmedabad,10.8,224,4.3
15248,5060,North Indian, West Ahmedabad,7.2,14,4.4
15249,5060, Chinese, West Ahmedabad,7.2,14,4.4
15250,5060, Continental, West Ahmedabad,7.2,14,4.4
15251,5061,Pizza, West Ahmedabad,7.2,23,4.0
15252,5061, Italian, West Ahmedabad,7.2,23,4.0
15253,5061, Fast Food, West Ahmedabad,7.2,23,4.0
15254,5062,North Indian, West Ahmedabad,7.2,7,5.0
15255,5063,Multi-Cuisine, Central Ahmedabad,15.6,20,3.4
15256,5063, North Indian, Central Ahmedabad,15.6,20,3.4
15257,5063, Chinese, Central Ahmedabad,15.6,20,3.4
15258,5063, Continental, Central Ahmedabad,15.6,20,3.4
15259,5063, Fast Food, Central Ahmedabad,15.6,20,3.4
15260,5064,Multi-Cuisine, West Ahmedabad,9.6,15,4.5
15261,5064, Italian, West Ahmedabad,9.6,15,4.5
15262,5064, Chinese, West Ahmedabad,9.6,15,4.5
15263,5064, Continental, West Ahmedabad,9.6,15,4.5
15264,5064, Mexican, West Ahmedabad,9.6,15,4.5
15265,5064, Coffee, West Ahmedabad,9.6,15,4.5
15266,5065,North Indian, West Ahmedabad,8.4,64,4.1
15267,5065, Street Food, West Ahmedabad,8.4,64,4.1
15268,5065, Chinese, West Ahmedabad,8.4,64,4.1
15269,5065, Fast Food, West Ahmedabad,8.4,64,4.1
15270,5066,Fast Food, West Ahmedabad,7.2,1,5.0
15271,5066, Pizza, West Ahmedabad,7.2,1,5.0
15272,5066, Italian, West Ahmedabad,7.2,1,5.0
15273,5066, Chinese, West Ahmedabad,7.2,1,5.0
15274,5067,North Indian, Central Ahmedabad,22.8,15,4.6
15275,5067, Continental, Central Ahmedabad,22.8,15,4.6
15276,5067, Mughlai, Central Ahmedabad,22.8,15,4.6
15277,5068,Multi-Cuisine, Central Ahmedabad,14.4,29,4.0
15278,5068, North Indian, Central Ahmedabad,14.4,29,4.0
15279,5068, Continental, Central Ahmedabad,14.4,29,4.0
15280,5068, Mexican, Central Ahmedabad,14.4,29,4.0
15281,5068, European, Central Ahmedabad,14.4,29,4.0
15282,5068, Oriental , Central Ahmedabad,14.4,29,4.0
15283,5069,Shakes, West Ahmedabad,6.0,38,4.3
15284,5069, Ice Cream, West Ahmedabad,6.0,38,4.3
15285,5069, Fast Food, West Ahmedabad,6.0,38,4.3
15286,5070,Gujarati, West Ahmedabad,14.4,46,4.5
15287,5071,Desserts, Central Ahmedabad,4.8,3,2.3
15288,5071, Shakes, Central Ahmedabad,4.8,3,2.3
15289,5071, Fast Food, Central Ahmedabad,4.8,3,2.3
15290,5072,North Indian, East Ahmedabad,6.0,97,4.5
15291,5072, Chinese, East Ahmedabad,6.0,97,4.5
15292,5072, Street Food, East Ahmedabad,6.0,97,4.5
15293,5072, Fast Food, East Ahmedabad,6.0,97,4.5
15294,5073,Desserts, West Ahmedabad,6.0,4,4.7
15295,5073, Coffee, West Ahmedabad,6.0,4,4.7
15296,5073, Ice Cream, West Ahmedabad,6.0,4,4.7
15297,5073, Fast Food, West Ahmedabad,6.0,4,4.7
15298,5073, Shakes, West Ahmedabad,6.0,4,4.7
15299,5074,Desserts, West Ahmedabad,6.0,72,4.2
15300,5074, Coffee, West Ahmedabad,6.0,72,4.2
15301,5074, Shakes, West Ahmedabad,6.0,72,4.2
15302,5074, Waffle, West Ahmedabad,6.0,72,4.2
15303,5075,Italian, West Ahmedabad,12.0,173,4.4
15304,5075, Fast Food, West Ahmedabad,12.0,173,4.4
15305,5075, Pizza, West Ahmedabad,12.0,173,4.4
15306,5076,Pizza, West Ahmedabad,7.2,1,5.0
15307,5076, Italian, West Ahmedabad,7.2,1,5.0
15308,5076, Desserts, West Ahmedabad,7.2,1,5.0
15309,5077,Multi-Cuisine, West Ahmedabad,7.2,78,4.0
15310,5077, North Indian, West Ahmedabad,7.2,78,4.0
15311,5077, Italian, West Ahmedabad,7.2,78,4.0
15312,5077, Chinese, West Ahmedabad,7.2,78,4.0
15313,5077, Mexican, West Ahmedabad,7.2,78,4.0
15314,5078,Desserts, West Ahmedabad,3.6,79,4.4
15315,5078, Italian, West Ahmedabad,3.6,79,4.4
15316,5078, Chinese, West Ahmedabad,3.6,79,4.4
15317,5078, Thai, West Ahmedabad,3.6,79,4.4
15318,5078, Mexican, West Ahmedabad,3.6,79,4.4
15319,5079,Health Food, West Ahmedabad,10.8,9,4.7
15320,5080,Multi-Cuisine, West Ahmedabad,12.0,8,4.3
15321,5080, Italian, West Ahmedabad,12.0,8,4.3
15322,5080, Continental, West Ahmedabad,12.0,8,4.3
15323,5080, Mexican, West Ahmedabad,12.0,8,4.3
15324,5080, Indian Cuisine, West Ahmedabad,12.0,8,4.3
15325,5081,North Indian, West Ahmedabad,15.6,32,4.5
15326,5082,Gujarati, Central Ahmedabad,22.8,80,4.3
15327,5083,Asian, West Ahmedabad,8.4,13,4.1
15328,5083, Chinese, West Ahmedabad,8.4,13,4.1
15329,5083, Thai, West Ahmedabad,8.4,13,4.1
15330,5084,North Indian, West Ahmedabad,9.6,28,4.6
15331,5084, Chinese, West Ahmedabad,9.6,28,4.6
15332,5084, Continental, West Ahmedabad,9.6,28,4.6
15333,5084, World Cuisine, West Ahmedabad,9.6,28,4.6
15334,5085,North Indian, West Ahmedabad,7.2,54,4.3
15335,5085, Seafood, West Ahmedabad,7.2,54,4.3
15336,5085, Mughlai, West Ahmedabad,7.2,54,4.3
15337,5085, Continental, West Ahmedabad,7.2,54,4.3
15338,5086,South Indian, West Ahmedabad,7.2,53,4.4
15339,5086, Juice, West Ahmedabad,7.2,53,4.4
15340,5087,Continental, Central Ahmedabad,18.0,30,4.5
15341,5088,South Indian, West Ahmedabad,8.4,13,4.3
15342,5089,Multi-Cuisine, West Ahmedabad,8.4,29,4.2
15343,5089, North Indian, West Ahmedabad,8.4,29,4.2
15344,5089, Chinese, West Ahmedabad,8.4,29,4.2
15345,5089, Gujarati, West Ahmedabad,8.4,29,4.2
15346,5090,Chinese, West Ahmedabad,8.4,73,4.5
15347,5090, Continental, West Ahmedabad,8.4,73,4.5
15348,5090, Italian, West Ahmedabad,8.4,73,4.5
15349,5090, Japanese, West Ahmedabad,8.4,73,4.5
15350,5090, Asian, West Ahmedabad,8.4,73,4.5
15351,5091,Desserts, Central Ahmedabad,3.0,4,3.3
15352,5091, Ice Cream, Central Ahmedabad,3.0,4,3.3
15353,5091, Fast Food, Central Ahmedabad,3.0,4,3.3
15354,5092,North Indian, West Ahmedabad,24.0,108,4.4
15355,5092, Chinese, West Ahmedabad,24.0,108,4.4
15356,5092, Continental, West Ahmedabad,24.0,108,4.4
15357,5093,Desserts, West Ahmedabad,6.0,1,5.0
15358,5093, Coffee, West Ahmedabad,6.0,1,5.0
15359,5093, Ice Cream, West Ahmedabad,6.0,1,5.0
15360,5093, Fast Food, West Ahmedabad,6.0,1,5.0
15361,5093, Shakes, West Ahmedabad,6.0,1,5.0
15362,5094,North Indian, West Ahmedabad,18.0,45,4.0
15363,5094, Continental, West Ahmedabad,18.0,45,4.0
15364,5094, Asian, West Ahmedabad,18.0,45,4.0
15365,5095,North Indian, Central Ahmedabad,20.400000000000002,34,4.4
15366,5095, Mughlai, Central Ahmedabad,20.400000000000002,34,4.4
15367,5096,Multi-Cuisine, North Ahmedabad,8.4,45,4.3
15368,5096, North Indian, North Ahmedabad,8.4,45,4.3
15369,5096, Chinese, North Ahmedabad,8.4,45,4.3
15370,5096, Gujarati, North Ahmedabad,8.4,45,4.3
15371,5097,North Indian, North Ahmedabad,7.2,3,4.0
15372,5098,North Indian, Central Ahmedabad,9.6,71,4.1
15373,5098, Chinese, Central Ahmedabad,9.6,71,4.1
15374,5098, Seafood, Central Ahmedabad,9.6,71,4.1
15375,5098, Biryani, Central Ahmedabad,9.6,71,4.1
15376,5099,Mexican, West Ahmedabad,14.4,43,4.5
15377,5099, Continental, West Ahmedabad,14.4,43,4.5
15378,5099, Mediterranean, West Ahmedabad,14.4,43,4.5
15379,5100,Continental, West Ahmedabad,6.0,1,5.0
15380,5100, Mithai, West Ahmedabad,6.0,1,5.0
15381,5100, Bakery and Confectionary, West Ahmedabad,6.0,1,5.0
15382,5101,North Indian, West Ahmedabad,6.0,8,4.0
15383,5101, Chinese, West Ahmedabad,6.0,8,4.0
15384,5101, Seafood, West Ahmedabad,6.0,8,4.0
15385,5101, Mughlai, West Ahmedabad,6.0,8,4.0
15386,5101, Barbecue, West Ahmedabad,6.0,8,4.0
15387,5101, Biryani, West Ahmedabad,6.0,8,4.0
15388,5102,North Indian, Central Ahmedabad,14.4,48,4.4
15389,5102, South Indian, Central Ahmedabad,14.4,48,4.4
15390,5102, Continental, Central Ahmedabad,14.4,48,4.4
15391,5102, Gujarati, Central Ahmedabad,14.4,48,4.4
15392,5103,Italian, West Ahmedabad,7.2,47,4.1
15393,5103, Chinese, West Ahmedabad,7.2,47,4.1
15394,5103, Continental, West Ahmedabad,7.2,47,4.1
15395,5103, Mexican, West Ahmedabad,7.2,47,4.1
15396,5103, Fast Food, West Ahmedabad,7.2,47,4.1
15397,5103, Pizza, West Ahmedabad,7.2,47,4.1
15398,5103, Shakes, West Ahmedabad,7.2,47,4.1
15399,5104,South Indian, West Ahmedabad,6.0,95,4.4
15400,5105,Mithai, West Ahmedabad,6.0,5,3.6
15401,5105, North Indian, West Ahmedabad,6.0,5,3.6
15402,5105, Chinese, West Ahmedabad,6.0,5,3.6
15403,5105, Street Food, West Ahmedabad,6.0,5,3.6
15404,5106,Desserts, West Ahmedabad,4.8,2,5.0
15405,5106, Shakes, West Ahmedabad,4.8,2,5.0
15406,5106, Fast Food, West Ahmedabad,4.8,2,5.0
15407,5107,Italian, West Ahmedabad,12.0,143,4.3
15408,5107, Desserts, West Ahmedabad,12.0,143,4.3
15409,5107, Fast Food, West Ahmedabad,12.0,143,4.3
15410,5107, Pizza, West Ahmedabad,12.0,143,4.3
15411,5108,Continental, West Ahmedabad,26.400000000000002,128,4.4
15412,5108, North Indian, West Ahmedabad,26.400000000000002,128,4.4
15413,5109,Gujarati, West Ahmedabad,10.8,142,4.4
15414,5109, Desserts, West Ahmedabad,10.8,142,4.4
15415,5109, Mithai, West Ahmedabad,10.8,142,4.4
15416,5110,Italian, West Ahmedabad,12.0,11,4.2
15417,5110, European, West Ahmedabad,12.0,11,4.2
15418,5110, Multi-Cuisine, West Ahmedabad,12.0,11,4.2
15419,5110, North Indian, West Ahmedabad,12.0,11,4.2
15420,5110, Chinese, West Ahmedabad,12.0,11,4.2
15421,5110, Continental, West Ahmedabad,12.0,11,4.2
15422,5111,Desserts, Central Ahmedabad,2.4,2,4.6
15423,5111, Bakery and Confectionary, Central Ahmedabad,2.4,2,4.6
15424,5111, Fast Food, Central Ahmedabad,2.4,2,4.6
15425,5112,Pizza, West Ahmedabad,6.0,3,4.5
15426,5112, Italian, West Ahmedabad,6.0,3,4.5
15427,5112, Fast Food, West Ahmedabad,6.0,3,4.5
15428,5113,North Indian, West Ahmedabad,9.6,15,3.7
15429,5113, Chinese, West Ahmedabad,9.6,15,3.7
15430,5113, Seafood, West Ahmedabad,9.6,15,3.7
15431,5114,Italian, West Ahmedabad,16.8,118,4.3
15432,5114, Mexican, West Ahmedabad,16.8,118,4.3
15433,5115,Mithai, West Ahmedabad,6.0,1,4.0
15434,5115, North Indian, West Ahmedabad,6.0,1,4.0
15435,5115, Chinese, West Ahmedabad,6.0,1,4.0
15436,5115, Street Food, West Ahmedabad,6.0,1,4.0
15437,5116,North Indian, West Ahmedabad,6.0,3,4.7
15438,5116, Gujarati, West Ahmedabad,6.0,3,4.7
15439,5117,Multi-Cuisine, West Ahmedabad,13.200000000000001,168,3.8
15440,5117, North Indian, West Ahmedabad,13.200000000000001,168,3.8
15441,5117, Chinese, West Ahmedabad,13.200000000000001,168,3.8
15442,5117, Fast Food, West Ahmedabad,13.200000000000001,168,3.8
15443,5118,South Indian, West Ahmedabad,9.6,30,4.1
15444,5119,Fast Food, North Ahmedabad,6.0,5,4.2
15445,5119, Pizza, North Ahmedabad,6.0,5,4.2
15446,5120,Fast Food, West Ahmedabad,3.6,2,3.0
15447,5120, Tea, West Ahmedabad,3.6,2,3.0
15448,5121,North Indian, West Ahmedabad,7.2,1,4.0
15449,5122,Desserts, North Ahmedabad,6.0,5,2.8
15450,5122, Coffee, North Ahmedabad,6.0,5,2.8
15451,5122, Ice Cream, North Ahmedabad,6.0,5,2.8
15452,5122, Fast Food, North Ahmedabad,6.0,5,2.8
15453,5122, Shakes, North Ahmedabad,6.0,5,2.8
15454,5123,Gujarati, West Ahmedabad,8.4,64,4.4
15455,5123, North Indian, West Ahmedabad,8.4,64,4.4
15456,5124,North Indian, West Ahmedabad,8.4,33,3.8
15457,5124, Italian, West Ahmedabad,8.4,33,3.8
15458,5125,Continental, West Ahmedabad,12.0,75,4.4
15459,5125, Italian, West Ahmedabad,12.0,75,4.4
15460,5125, Fast Food, West Ahmedabad,12.0,75,4.4
15461,5126,Juice, West Ahmedabad,6.0,1,5.0
15462,5126, Shakes, West Ahmedabad,6.0,1,5.0
15463,5127,Desserts, West Ahmedabad,6.0,7,3.5
15464,5127, Ice Cream, West Ahmedabad,6.0,7,3.5
15465,5127, Fast Food, West Ahmedabad,6.0,7,3.5
15466,5127, Shakes, West Ahmedabad,6.0,7,3.5
15467,5128,North Indian, Central Ahmedabad,18.0,38,4.1
15468,5128, Oriental , Central Ahmedabad,18.0,38,4.1
15469,5128, Chinese, Central Ahmedabad,18.0,38,4.1
15470,5128, South Indian, Central Ahmedabad,18.0,38,4.1
15471,5129,Italian, West Ahmedabad,12.0,129,4.0
15472,5129, Fast Food, West Ahmedabad,12.0,129,4.0
15473,5130,Ice Cream, West Ahmedabad,4.8,31,4.5
15474,5130, Shakes, West Ahmedabad,4.8,31,4.5
15475,5130, Desserts, West Ahmedabad,4.8,31,4.5
15476,5130, Coffee, West Ahmedabad,4.8,31,4.5
15477,5131,North Indian, West Ahmedabad,14.4,55,4.1
15478,5131, Chinese, West Ahmedabad,14.4,55,4.1
15479,5131, Italian, West Ahmedabad,14.4,55,4.1
15480,5131, Continental, West Ahmedabad,14.4,55,4.1
15481,5131, Fast Food, West Ahmedabad,14.4,55,4.1
15482,5132,Continental, West Ahmedabad,18.0,41,4.3
15483,5132, Italian, West Ahmedabad,18.0,41,4.3
15484,5132, Fast Food, West Ahmedabad,18.0,41,4.3
15485,5133,Italian, West Ahmedabad,7.2,21,4.7
15486,5133, Fast Food, West Ahmedabad,7.2,21,4.7
15487,5134,Fast Food, West Ahmedabad,14.4,18,4.4
15488,5134, Continental, West Ahmedabad,14.4,18,4.4
15489,5135,North Indian, West Ahmedabad,14.4,15,4.4
15490,5135, Continental, West Ahmedabad,14.4,15,4.4
15491,5135, Desserts, West Ahmedabad,14.4,15,4.4
15492,5135, Indian Cuisine, West Ahmedabad,14.4,15,4.4
15493,5136,North Indian, West Ahmedabad,8.4,21,4.1
15494,5136, Chinese, West Ahmedabad,8.4,21,4.1
15495,5136, Mughlai, West Ahmedabad,8.4,21,4.1
15496,5136, Maharashtrian, West Ahmedabad,8.4,21,4.1
15497,5137,Fast Food, West Ahmedabad,7.2,39,4.3
15498,5137, Mediterranean, West Ahmedabad,7.2,39,4.3
15499,5138,Italian, West Ahmedabad,9.6,54,4.3
15500,5138, Continental, West Ahmedabad,9.6,54,4.3
15501,5138, Chinese, West Ahmedabad,9.6,54,4.3
15502,5138, Thai, West Ahmedabad,9.6,54,4.3
15503,5138, Mexican, West Ahmedabad,9.6,54,4.3
15504,5138, Lebanese, West Ahmedabad,9.6,54,4.3
15505,5139,Pizza, West Ahmedabad,8.4,38,4.0
15506,5139, Italian, West Ahmedabad,8.4,38,4.0
15507,5140,Italian, West Ahmedabad,10.8,30,4.4
15508,5140, Pizza, West Ahmedabad,10.8,30,4.4
15509,5140, Mexican, West Ahmedabad,10.8,30,4.4
15510,5141,North Indian, West Ahmedabad,12.0,67,4.3
15511,5141, Chinese, West Ahmedabad,12.0,67,4.3
15512,5141, Continental, West Ahmedabad,12.0,67,4.3
15513,5141, Italian, West Ahmedabad,12.0,67,4.3
15514,5141, Mexican, West Ahmedabad,12.0,67,4.3
15515,5142,Italian, West Ahmedabad,10.8,54,4.3
15516,5142, Fast Food, West Ahmedabad,10.8,54,4.3
15517,5143,Fast Food, West Ahmedabad,8.4,6,3.3
15518,5143, Health Food, West Ahmedabad,8.4,6,3.3
15519,5143, Shakes, West Ahmedabad,8.4,6,3.3
15520,5144,North Indian, Central Ahmedabad,7.2,2,3.0
15521,5144, Chinese, Central Ahmedabad,7.2,2,3.0
15522,5144, Continental, Central Ahmedabad,7.2,2,3.0
15523,5145,North Indian, West Ahmedabad,18.0,8,3.8
15524,5145, Continental, West Ahmedabad,18.0,8,3.8
15525,5146,Continental, West Ahmedabad,12.0,2,4.5
15526,5146, Italian, West Ahmedabad,12.0,2,4.5
15527,5146, Asian, West Ahmedabad,12.0,2,4.5
15528,5147,North Indian, West Ahmedabad,6.0,63,3.6
15529,5147, Chinese, West Ahmedabad,6.0,63,3.6
15530,5147, Gujarati, West Ahmedabad,6.0,63,3.6
15531,5147, Rajasthani, West Ahmedabad,6.0,63,3.6
15532,5148,North Indian, West Ahmedabad,25.2,15,3.9
15533,5148, Asian, West Ahmedabad,25.2,15,3.9
15534,5148, Italian, West Ahmedabad,25.2,15,3.9
15535,5148, Continental, West Ahmedabad,25.2,15,3.9
15536,5148, South Indian, West Ahmedabad,25.2,15,3.9
15537,5148, Desserts, West Ahmedabad,25.2,15,3.9
15538,5149,Multi-Cuisine, West Ahmedabad,8.4,41,4.1
15539,5149, North Indian, West Ahmedabad,8.4,41,4.1
15540,5149, Chinese, West Ahmedabad,8.4,41,4.1
15541,5149, Gujarati, West Ahmedabad,8.4,41,4.1
15542,5150,South Indian, North Ahmedabad,6.0,21,4.0
15543,5150, Fast Food, North Ahmedabad,6.0,21,4.0
15544,5150, Pizza, North Ahmedabad,6.0,21,4.0
15545,5151,North Indian, West Ahmedabad,9.6,142,4.3
15546,5151, Chinese, West Ahmedabad,9.6,142,4.3
15547,5151, Italian, West Ahmedabad,9.6,142,4.3
15548,5151, Continental, West Ahmedabad,9.6,142,4.3
15549,5152,North Indian, West Ahmedabad,9.6,41,4.2
15550,5152, Italian, West Ahmedabad,9.6,41,4.2
15551,5152, Chinese, West Ahmedabad,9.6,41,4.2
15552,5152, Continental, West Ahmedabad,9.6,41,4.2
15553,5152, Mexican, West Ahmedabad,9.6,41,4.2
15554,5152, Indian Cuisine, West Ahmedabad,9.6,41,4.2
15555,5153,Multi-Cuisine, West Ahmedabad,8.4,12,4.1
15556,5153, North Indian, West Ahmedabad,8.4,12,4.1
15557,5153, Chinese, West Ahmedabad,8.4,12,4.1
15558,5153, Gujarati, West Ahmedabad,8.4,12,4.1
15559,5154,Ice Cream, East Ahmedabad,3.6,3,5.0
15560,5154, Desserts, East Ahmedabad,3.6,3,5.0
15561,5155,Fast Food, East Ahmedabad,7.2,3,3.9
15562,5155, Shakes, East Ahmedabad,7.2,3,3.9
15563,5155, Desserts, East Ahmedabad,7.2,3,3.9
15564,5155, Ice Cream, East Ahmedabad,7.2,3,3.9
15565,5155, Pizza, East Ahmedabad,7.2,3,3.9
15566,5156,Multi-Cuisine, West Ahmedabad,14.4,87,4.0
15567,5156, North Indian, West Ahmedabad,14.4,87,4.0
15568,5156, Italian, West Ahmedabad,14.4,87,4.0
15569,5156, Continental, West Ahmedabad,14.4,87,4.0
15570,5156, Thai, West Ahmedabad,14.4,87,4.0
15571,5156, Mexican, West Ahmedabad,14.4,87,4.0
15572,5156, Seafood, West Ahmedabad,14.4,87,4.0
15573,5156, Mughlai, West Ahmedabad,14.4,87,4.0
15574,5157,Fast Food, West Ahmedabad,3.6,14,3.8
15575,5157, Coffee, West Ahmedabad,3.6,14,3.8
15576,5157, Tea, West Ahmedabad,3.6,14,3.8
15577,5158,South Indian, West Ahmedabad,18.0,69,4.3
15578,5158, Seafood, West Ahmedabad,18.0,69,4.3
15579,5159,Multi-Cuisine, West Ahmedabad,9.6,21,4.3
15580,5159, North Indian, West Ahmedabad,9.6,21,4.3
15581,5159, Italian, West Ahmedabad,9.6,21,4.3
15582,5159, Chinese, West Ahmedabad,9.6,21,4.3
15583,5159, Continental, West Ahmedabad,9.6,21,4.3
15584,5159, South Indian, West Ahmedabad,9.6,21,4.3
15585,5159, Thai, West Ahmedabad,9.6,21,4.3
15586,5159, Mexican, West Ahmedabad,9.6,21,4.3
15587,5159, Oriental , West Ahmedabad,9.6,21,4.3
15588,5160,North Indian, West Ahmedabad,7.2,82,3.8
15589,5160, Italian, West Ahmedabad,7.2,82,3.8
15590,5160, Continental, West Ahmedabad,7.2,82,3.8
15591,5160, Chinese, West Ahmedabad,7.2,82,3.8
15592,5160, Mexican, West Ahmedabad,7.2,82,3.8
15593,5160, Fast Food, West Ahmedabad,7.2,82,3.8
15594,5161,Multi-Cuisine, West Ahmedabad,10.8,78,4.2
15595,5161, North Indian, West Ahmedabad,10.8,78,4.2
15596,5161, Italian, West Ahmedabad,10.8,78,4.2
15597,5161, Chinese, West Ahmedabad,10.8,78,4.2
15598,5161, Mexican, West Ahmedabad,10.8,78,4.2
15599,5161, Gujarati, West Ahmedabad,10.8,78,4.2
15600,5162,Desserts, West Ahmedabad,3.6,3,5.0
15601,5162, Bakery and Confectionary, West Ahmedabad,3.6,3,5.0
15602,5163,North Indian, Central Ahmedabad,9.6,1,5.0
15603,5163, Mughlai, Central Ahmedabad,9.6,1,5.0
15604,5164,Multi-Cuisine, North Ahmedabad,8.4,4,4.1
15605,5164, North Indian, North Ahmedabad,8.4,4,4.1
15606,5164, Chinese, North Ahmedabad,8.4,4,4.1
15607,5164, Continental, North Ahmedabad,8.4,4,4.1
15608,5164, South Indian, North Ahmedabad,8.4,4,4.1
15609,5164, Gujarati, North Ahmedabad,8.4,4,4.1
15610,5165,North Indian, North Ahmedabad,12.0,24,4.0
15611,5165, Fast Food, North Ahmedabad,12.0,24,4.0
15612,5165, Chinese, North Ahmedabad,12.0,24,4.0
15613,5166,North Indian, North Ahmedabad,9.6,6,4.2
15614,5166, Mughlai, North Ahmedabad,9.6,6,4.2
15615,5167,South Indian, North Ahmedabad,6.0,25,4.5
15616,5168,Multi-Cuisine, West Ahmedabad,8.4,39,4.1
15617,5168, North Indian, West Ahmedabad,8.4,39,4.1
15618,5168, Chinese, West Ahmedabad,8.4,39,4.1
15619,5168, Gujarati, West Ahmedabad,8.4,39,4.1
15620,5169,South Indian, North Ahmedabad,6.0,59,4.2
15621,5169, Street Food, North Ahmedabad,6.0,59,4.2
15622,5170,Multi-Cuisine, North Ahmedabad,8.4,38,4.3
15623,5170, North Indian, North Ahmedabad,8.4,38,4.3
15624,5170, Chinese, North Ahmedabad,8.4,38,4.3
15625,5170, Gujarati, North Ahmedabad,8.4,38,4.3
15626,5171,North Indian, North Ahmedabad,21.6,35,4.4
15627,5171, Continental, North Ahmedabad,21.6,35,4.4
15628,5171, Asian, North Ahmedabad,21.6,35,4.4
15629,5172,North Indian, East Ahmedabad,9.6,117,4.3
15630,5172, Chinese, East Ahmedabad,9.6,117,4.3
15631,5172, Continental, East Ahmedabad,9.6,117,4.3
15632,5173,North Indian, North Ahmedabad,9.6,19,4.5
